Connected with result code 0 at Fri May 17 08:43:07 2024
Message, latency, average, std-dev
343, 1380.6438446044922, 969.9761533876202, 299.96859277907316
344, 1378.608226776123, 971.1640373218892, 300.3391082273729
345, 1376.1730194091797, 972.337976400403, 300.69286326266797
346, 1373.2047080993652, 973.4965507694751, 301.0281899621929
347, 1371.713399887085, 974.6441497582867, 301.3511249869866
348, 1369.5333003997803, 975.7788886969117, 301.65933357488086
349, 1366.0266399383545, 976.8970770958844, 301.94822971447695
350, 1364.682674407959, 978.0050359453473, 302.2261782424738
351, 1363.490343093872, 979.1032846836623, 302.4939430937176
352, 1361.0482215881348, 980.1883555271409, 302.7472460935073
353, 1359.570026397705, 981.2630911386722, 302.9898125759413
354, 1357.2781085968018, 982.3252804535257, 303.2190089588716
355, 1356.0023307800293, 983.3778918628961, 303.43863504133265
356, 1353.0499935150146, 984.4162966428178, 303.64314346525725
357, 1350.3844738006592, 985.4414175872375, 303.8338499830502
358, 1348.867654800415, 986.4565746744252, 304.01488355020564
359, 1347.6905822753906, 987.4627975368234, 304.1875531010069
360, 1344.9840545654297, 988.4559121396807, 304.3470269297524
361, 1341.907262802124, 989.435001753704, 304.49241358529866
362, 1340.7156467437744, 990.4053902757761, 304.63001568849046
363, 1339.6222591400146, 991.3674202175508, 304.76028642651136
364, 1338.3426666259766, 992.3206489164751, 304.8827785783151
365, 1336.251974105835, 993.2629265197336, 304.9951350829816
366, 1333.1353664398193, 994.1915397435589, 305.0944469919995
367, 1329.5528888702393, 995.1053308855935, 305.17962854658157
368, 1327.071189880371, 996.0074120241662, 305.2542692607099
369, 1325.2770900726318, 996.8997417749752, 305.32060034713635
370, 1323.9588737487793, 997.7836853749043, 305.38015933015424
371, 1321.418285369873, 998.6560158331118, 305.4295833440753
372, 1319.2698955535889, 999.5178811011776, 305.470197257775
373, 1316.9822692871094, 1000.3689920614615, 305.50179723245
374, 1314.2526149749756, 1001.2082530852945, 305.5233624206142
375, 1312.4020099639893, 1002.0381031036377, 305.5374964637013
376, 1310.2893829345703, 1002.8579203372306, 305.54364609822835
377, 1308.0480098724365, 1003.6674431211436, 305.5416364230978
378, 1305.35888671875, 1004.4655686333066, 305.53047228163473
379, 1303.7745952606201, 1005.2553022127981, 305.51320285177883
380, 1300.5611896514893, 1006.0324229692158, 305.48580062647073
381, 1299.1633415222168, 1006.8017954588562, 305.45305825858264
382, 1294.668436050415, 1007.5553730520278, 305.40741284514786
383, 1291.6464805603027, 1008.2971252909529, 305.3527933497304
384, 1287.567138671875, 1009.024390950799, 305.28689724007927
385, 1286.19384765625, 1009.7443116175664, 305.2163711302414
386, 1285.4440212249756, 1010.4585595699172, 305.14275600866324
387, 1282.970905303955, 1011.1627258379638, 305.0621247390907
388, 1278.0368328094482, 1011.8505457012924, 304.9690727451288
